TortID,Plot,y.1987,y.1988,y.1989,y.1990,y.1991,y.1992,y.1993,y.1994,y.1995,y.1996,y.1997,y.1998,y.1999,y.2000,y.2001,y.2002,y.2003,y.2004,y.2005,y.2006,y.2007,y.2008,Sex,SexCoded,Mean.precip,PDSI.1,PDSI.2,PDSI.3,PDSI.4,PDSI.5,PDSI.6,PDSI.7,PDSI.8,PDSI.9,PDSI.10,PDSI.11,PDSI.12,PDSI.13,PDSI.14,PDSI.15,PDSI.16,PDSI.17,PDSI.18,PDSI.19,PDSI.20,PDSI.21,int.1,int.2,int.3,int.4,int.5,int.6,int.7,int.8,int.9,int.10,int.11,int.12,int.13,int.14,int.15,int.16,int.17,int.18,int.19,int.20,int.21,City,Rain.1,Rain.2,Rain.3,Rain.4,Rain.5,Rain.6,Rain.7,Rain.8,Rain.9,Rain.10,Rain.11,Rain.12,Rain.13,Rain.14,Rain.15,Rain.16,Rain.17,Rain.18,Rain.19,Rain.20,Rain.21
TM_35,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,M,0,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_36,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_37,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,M,0,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_38,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_39,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,M,0,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_40,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_41,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_42,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,M,0,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_43,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_44,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,M,0,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_45,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_46,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_47,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,M,0,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_48,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_49,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_50,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_51,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,M,0,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_52,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,M,0,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_53,TM,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_54,TM,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,M,0,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_55,TM,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_56,TM,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_57,TM,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_58,TM,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,M,0,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_59,TM,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_60,TM,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_61,TM,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_62,TM,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_63,TM,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_64,TM,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,M,0,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_65,TM,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,F,1,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_66,TM,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,M,0,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_67,TM,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,M,0,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_69,TM,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,M,0,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
TM_75,TM,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,M,0,0.40125589,0.06,-0.51,-1.76,-0.22,2.57,5.07,4.34,1.33,-0.42,-2.41,-0.92,0.03,-1.49,-0.56,-0.92,-2.85,-2.79,-0.27,0.11,-2.07,-1.25,0.02,-0.20,-0.71,-0.09,1.03,2.03,1.74,0.53,-0.17,-0.97,-0.37,0.01,-0.60,-0.23,-0.37,-1.14,-1.12,-0.11,0.04,-0.83,-0.50,-0.966958515,0.98,-0.51,-0.20,1.27,2.50,1.23,-0.62,-0.55,0.66,-1.59,0.87,-1.38,-1.35,0.02,-0.89,-0.12,-0.67,0.78,-0.29,0.09,0.20
